910, 148, 909.5, 753.5, 934.5, 834.5, 939.5, 890.5, 942.5, 929.5, 919.5, 997.5, 971.5, 1029.5
910, 148, 915.5, 751.5, 941.5, 837.5, 946.5, 889.5, 946.5, 930.5, 925.5, 997.5, 976.5, 1033.5
910, 148, 921.5, 753.5, 949.5, 836.5, 952.5, 890.5, 954.5, 929.5, 931.5, 997.5, 980.5, 1035.5
910, 148, 933.5, 749.5, 957.5, 834.5, 963.5, 889.5, 962.5, 928.5, 940.5, 996.5, 980.5, 1038.5
910, 148, 934.5, 752.5, 964.5, 831.5, 971.5, 888.5, 972.5, 926.5, 945.5, 993.5, 984.5, 1040.5
910, 148, 942.5, 751.5, 975.5, 832.5, 978.5, 886.5, 979.5, 926.5, 953.5, 994.5, 984.5, 1044.5
910, 148, 951.5, 751.5, 979.5, 835.5, 986.5, 886.5, 988.5, 926.5, 958.5, 995.5, 989.5, 1047.5
910, 148, 958.5, 752.5, 994.5, 835.5, 995.5, 888.5, 993.5, 926.5, 964.5, 991.5, 990.5, 1051.5
910, 148, 969.5, 750.5, 999.5, 833.5, 1002.5, 887.5, 1001.5, 926.5, 970.5, 991.5, 990.5, 1051.5
910, 148, 978.5, 748.5, 1006.5, 834.5, 1010.5, 887.5, 1010.5, 925.5, 975.5, 991.5, 990.5, 1051.5
910, 148, 988.5, 748.5, 1014.5, 833.5, 1018.5, 885.5, 1018.5, 924.5, 982.5, 989.5, 991.5, 1051.5
910, 148, 997.5, 745.5, 1026.5, 832.5, 1025.5, 886.5, 1026.5, 925.5, 988.5, 988.5, 991.5, 1052.5
910, 148, 1010.5, 745.5, 1035.5, 831.5, 1034.5, 885.5, 1031.5, 925.5, 996.5, 988.5, 992.5, 1052.5
910, 148, 1016.5, 744.5, 1043.5, 831.5, 1043.5, 883.5, 1041.5, 922.5, 1006.5, 986.5, 993.5, 1050.5
910, 148, 1027.5, 742.5, 1054.5, 826.5, 1053.5, 881.5, 1051.5, 920.5, 1016.5, 986.5, 996.5, 1047.5
910, 148, 1034.5, 743.5, 1059.5, 826.5, 1062.5, 881.5, 1062.5, 919.5, 1023.5, 982.5, 1005.5, 1046.5
910, 148, 1040.5, 739.5, 1069.5, 823.5, 1070.5, 878.5, 1070.5, 920.5, 1029.5, 980.5, 1023.5, 1045.5
910, 148, 1049.5, 738.5, 1077.5, 823.5, 1076.5, 877.5, 1078.5, 918.5, 1037.5, 980.5, 1045.5, 1040.5
910, 148, 1055.5, 736.5, 1083.5, 819.5, 1085.5, 877.5, 1083.5, 917.5, 1047.5, 977.5, 1066.5, 1034.5
910, 148, 1060.5, 733.5, 1091.5, 822.5, 1090.5, 873.5, 1091.5, 913.5, 1054.5, 977.5, 1085.5, 1030.5
910, 148, 1067.5, 735.5, 1097.5, 819.5, 1096.5, 872.5, 1098.5, 912.5, 1067.5, 976.5, 1100.5, 1025.5
910, 148, 1072.5, 729.5, 1104.5, 816.5, 1103.5, 869.5, 1103.5, 909.5, 1078.5, 980.5, 1111.5, 1026.5
910, 148, 1077.5, 731.5, 1106.5, 815.5, 1109.5, 868.5, 1109.5, 908.5, 1092.5, 979.5, 1121.5, 1030.5
910, 148, 1081.5, 731.5, 1110.5, 814.5, 1113.5, 867.5, 1113.5, 910.5, 1104.5, 982.5, 1129.5, 1035.5
910, 148, 1084.5, 728.5, 1115.5, 814.5, 1115.5, 868.5, 1118.5, 909.5, 1110.5, 980.5, 1130.5, 1036.5
910, 148, 1089.5, 728.5, 1118.5, 813.5, 1120.5, 866.5, 1125.5, 906.5, 1117.5, 980.5, 1132.5, 1038.5
910, 148, 1090.5, 726.5, 1123.5, 812.5, 1125.5, 864.5, 1128.5, 907.5, 1121.5, 978.5, 1135.5, 1038.5
910, 148, 1093.5, 729.5, 1124.5, 811.5, 1127.5, 864.5, 1133.5, 906.5, 1123.5, 978.5, 1135.5, 1038.5
910, 148, 1096.5, 727.5, 1128.5, 809.5, 1128.5, 862.5, 1134.5, 904.5, 1125.5, 978.5, 1135.5, 1037.5
910, 148, 1096.5, 725.5, 1127.5, 812.5, 1130.5, 865.5, 1135.5, 906.5, 1127.5, 978.5, 1134.5, 1037.5
910, 148, 1099.5, 723.5, 1130.5, 813.5, 1130.5, 866.5, 1135.5, 905.5, 1126.5, 978.5, 1136.5, 1036.5
910, 148, 1096.5, 727.5, 1127.5, 813.5, 1128.5, 865.5, 1133.5, 903.5, 1125.5, 978.5, 1136.5, 1038.5
910, 148, 1098.5, 725.5, 1125.5, 812.5, 1126.5, 865.5, 1131.5, 904.5, 1119.5, 977.5, 1135.5, 1036.5
910, 148, 1097.5, 729.5, 1124.5, 812.5, 1121.5, 866.5, 1126.5, 903.5, 1113.5, 976.5, 1132.5, 1035.5
910, 148, 1095.5, 728.5, 1124.5, 812.5, 1116.5, 867.5, 1121.5, 903.5, 1105.5, 977.5, 1126.5, 1032.5
910, 148, 1091.5, 727.5, 1119.5, 816.5, 1112.5, 866.5, 1117.5, 905.5, 1092.5, 975.5, 1122.5, 1029.5
910, 148, 1088.5, 730.5, 1113.5, 815.5, 1107.5, 868.5, 1107.5, 905.5, 1082.5, 972.5, 1110.5, 1027.5
910, 148, 1083.5, 731.5, 1105.5, 818.5, 1099.5, 868.5, 1100.5, 906.5, 1072.5, 972.5, 1100.5, 1027.5
910, 148, 1076.5, 732.5, 1101.5, 817.5, 1092.5, 870.5, 1093.5, 905.5, 1059.5, 972.5, 1086.5, 1028.5
910, 148, 1072.5, 734.5, 1092.5, 822.5, 1083.5, 871.5, 1083.5, 908.5, 1049.5, 971.5, 1072.5, 1029.5
910, 148, 1064.5, 738.5, 1084.5, 823.5, 1073.5, 873.5, 1075.5, 909.5, 1038.5, 973.5, 1057.5, 1032.5
910, 148, 1057.5, 736.5, 1073.5, 828.5, 1062.5, 875.5, 1065.5, 912.5, 1025.5, 973.5, 1039.5, 1034.5
910, 148, 1047.5, 742.5, 1060.5, 828.5, 1050.5, 881.5, 1052.5, 916.5, 1011.5, 976.5, 1024.5, 1039.5
910, 148, 1038.5, 743.5, 1051.5, 830.5, 1038.5, 883.5, 1041.5, 917.5, 998.5, 979.5, 1008.5, 1039.5
910, 148, 1027.5, 743.5, 1033.5, 832.5, 1023.5, 885.5, 1027.5, 921.5, 984.5, 980.5, 991.5, 1042.5
910, 148, 1014.5, 745.5, 1019.5, 834.5, 1009.5, 888.5, 1015.5, 923.5, 970.5, 980.5, 973.5, 1043.5
910, 148, 1001.5, 749.5, 1006.5, 835.5, 993.5, 890.5, 1000.5, 924.5, 953.5, 980.5, 956.5, 1042.5
910, 148, 986.5, 750.5, 990.5, 834.5, 976.5, 890.5, 981.5, 925.5, 938.5, 981.5, 945.5, 1043.5
910, 148, 970.5, 752.5, 970.5, 841.5, 958.5, 892.5, 962.5, 924.5, 924.5, 983.5, 945.5, 1041.5
910, 148, 954.5, 752.5, 954.5, 842.5, 941.5, 892.5, 945.5, 926.5, 915.5, 992.5, 946.5, 1044.5
910, 148, 937.5, 755.5, 937.5, 843.5, 924.5, 892.5, 933.5, 927.5, 906.5, 994.5, 944.5, 1044.5
910, 148, 917.5, 754.5, 916.5, 843.5, 907.5, 893.5, 918.5, 928.5, 895.5, 999.5, 939.5, 1043.5
910, 148, 900.5, 752.5, 897.5, 843.5, 890.5, 894.5, 900.5, 928.5, 888.5, 1005.5, 938.5, 1046.5
910, 148, 880.5, 754.5, 879.5, 839.5, 872.5, 893.5, 882.5, 930.5, 886.5, 1007.5, 936.5, 1045.5
910, 148, 860.5, 753.5, 859.5, 843.5, 854.5, 893.5, 864.5, 933.5, 880.5, 1005.5, 931.5, 1045.5
910, 148, 840.5, 749.5, 840.5, 836.5, 833.5, 892.5, 847.5, 929.5, 876.5, 997.5, 919.5, 1040.5
910, 148, 822.5, 748.5, 818.5, 835.5, 812.5, 889.5, 828.5, 926.5, 861.5, 990.5, 904.5, 1037.5
910, 148, 805.5, 743.5, 794.5, 833.5, 791.5, 885.5, 808.5, 922.5, 843.5, 986.5, 882.5, 1037.5
910, 148, 789.5, 741.5, 779.5, 829.5, 773.5, 881.5, 788.5, 918.5, 820.5, 984.5, 862.5, 1030.5
910, 148, 773.5, 738.5, 761.5, 825.5, 754.5, 878.5, 768.5, 913.5, 798.5, 978.5, 841.5, 1025.5
910, 148, 757.5, 731.5, 745.5, 824.5, 734.5, 870.5, 748.5, 904.5, 776.5, 971.5, 818.5, 1019.5
910, 148, 743.5, 729.5, 730.5, 814.5, 714.5, 865.5, 725.5, 896.5, 758.5, 965.5, 797.5, 1014.5
910, 148, 729.5, 726.5, 709.5, 813.5, 695.5, 863.5, 702.5, 895.5, 739.5, 959.5, 782.5, 1011.5
910, 148, 713.5, 724.5, 690.5, 811.5, 676.5, 858.5, 683.5, 895.5, 722.5, 958.5, 763.5, 1007.5
910, 148, 702.5, 719.5, 676.5, 806.5, 659.5, 857.5, 663.5, 893.5, 702.5, 957.5, 742.5, 1004.5
910, 148, 691.5, 714.5, 665.5, 801.5, 647.5, 852.5, 648.5, 889.5, 678.5, 956.5, 718.5, 1008.5
910, 148, 680.5, 709.5, 654.5, 798.5, 636.5, 847.5, 634.5, 885.5, 659.5, 954.5, 685.5, 1012.5
910, 148, 669.5, 704.5, 646.5, 791.5, 627.5, 843.5, 620.5, 882.5, 633.5, 954.5, 651.5, 1017.5
910, 148, 663.5, 703.5, 640.5, 790.5, 622.5, 838.5, 611.5, 877.5, 611.5, 950.5, 613.5, 1016.5
910, 148, 656.5, 698.5, 635.5, 786.5, 614.5, 836.5, 603.5, 877.5, 586.5, 947.5, 570.5, 1009.5
910, 148, 651.5, 695.5, 631.5, 786.5, 611.5, 836.5, 594.5, 874.5, 564.5, 939.5, 530.5, 992.5
910, 148, 656.5, 699.5, 630.5, 788.5, 610.5, 836.5, 589.5, 871.5, 539.5, 926.5, 494.5, 967.5
910, 148, 652.5, 699.5, 628.5, 789.5, 606.5, 836.5, 582.5, 869.5, 522.5, 910.5, 469.5, 940.5
910, 148, 659.5, 702.5, 631.5, 789.5, 604.5, 834.5, 575.5, 862.5, 508.5, 890.5, 450.5, 908.5
910, 148, 665.5, 705.5, 632.5, 791.5, 602.5, 832.5, 569.5, 855.5, 499.5, 869.5, 440.5, 880.5
910, 148, 668.5, 709.5, 637.5, 791.5, 601.5, 830.5, 564.5, 847.5, 494.5, 853.5, 434.5, 855.5
910, 148, 672.5, 711.5, 638.5, 793.5, 599.5, 826.5, 559.5, 837.5, 491.5, 835.5, 431.5, 834.5
910, 148, 675.5, 711.5, 640.5, 792.5, 599.5, 821.5, 558.5, 827.5, 490.5, 820.5, 430.5, 818.5
910, 148, 677.5, 711.5, 640.5, 790.5, 599.5, 819.5, 558.5, 819.5, 489.5, 807.5, 430.5, 803.5
910, 148, 678.5, 711.5, 641.5, 790.5, 600.5, 814.5, 562.5, 812.5, 492.5, 798.5, 431.5, 793.5
910, 148, 681.5, 711.5, 644.5, 791.5, 601.5, 812.5, 563.5, 809.5, 494.5, 790.5, 433.5, 785.5
910, 148, 681.5, 709.5, 644.5, 790.5, 602.5, 813.5, 566.5, 806.5, 497.5, 784.5, 436.5, 780.5
910, 148, 681.5, 711.5, 647.5, 794.5, 603.5, 814.5, 567.5, 804.5, 500.5, 784.5, 438.5, 777.5
910, 148, 685.5, 711.5, 651.5, 792.5, 607.5, 816.5, 569.5, 806.5, 500.5, 786.5, 441.5, 778.5
910, 148, 688.5, 711.5, 654.5, 795.5, 610.5, 817.5, 570.5, 812.5, 502.5, 791.5, 444.5, 782.5
910, 148, 693.5, 715.5, 655.5, 796.5, 614.5, 821.5, 574.5, 817.5, 506.5, 798.5, 446.5, 794.5
910, 148, 698.5, 717.5, 659.5, 797.5, 619.5, 824.5, 579.5, 826.5, 508.5, 812.5, 448.5, 808.5
910, 148, 702.5, 718.5, 664.5, 801.5, 622.5, 830.5, 584.5, 832.5, 511.5, 826.5, 451.5, 827.5
910, 148, 705.5, 722.5, 667.5, 802.5, 629.5, 834.5, 589.5, 844.5, 516.5, 845.5, 457.5, 849.5
910, 148, 709.5, 722.5, 674.5, 802.5, 635.5, 839.5, 597.5, 852.5, 524.5, 865.5, 466.5, 879.5
910, 148, 709.5, 722.5, 674.5, 806.5, 639.5, 844.5, 603.5, 864.5, 534.5, 887.5, 479.5, 912.5
910, 148, 707.5, 723.5, 676.5, 804.5, 644.5, 848.5, 614.5, 873.5, 551.5, 910.5, 499.5, 949.5
910, 148, 702.5, 719.5, 675.5, 807.5, 649.5, 852.5, 623.5, 881.5, 569.5, 930.5, 530.5, 984.5
910, 148, 699.5, 724.5, 675.5, 807.5, 652.5, 855.5, 632.5, 887.5, 592.5, 949.5, 575.5, 1012.5
910, 148, 698.5, 720.5, 679.5, 810.5, 657.5, 857.5, 644.5, 893.5, 620.5, 964.5, 625.5, 1028.5
910, 148, 696.5, 723.5, 678.5, 809.5, 662.5, 859.5, 653.5, 898.5, 651.5, 970.5, 675.5, 1032.5
910, 148, 698.5, 722.5, 682.5, 811.5, 672.5, 859.5, 668.5, 900.5, 682.5, 972.5, 717.5, 1026.5
910, 148, 703.5, 723.5, 691.5, 811.5, 681.5, 863.5, 686.5, 904.5, 710.5, 972.5, 756.5, 1017.5
910, 148, 710.5, 723.5, 701.5, 812.5, 696.5, 865.5, 703.5, 904.5, 734.5, 970.5, 785.5, 1011.5
910, 148, 717.5, 726.5, 717.5, 814.5, 711.5, 868.5, 723.5, 906.5, 756.5, 972.5, 810.5, 1006.5
910, 148, 729.5, 727.5, 732.5, 817.5, 731.5, 869.5, 741.5, 908.5, 776.5, 971.5, 828.5, 1011.5
910, 148, 739.5, 731.5, 750.5, 821.5, 748.5, 873.5, 760.5, 912.5, 794.5, 977.5, 843.5, 1019.5
910, 148, 753.5, 734.5, 764.5, 824.5, 768.5, 876.5, 783.5, 914.5, 811.5, 983.5, 853.5, 1032.5
910, 148, 770.5, 739.5, 784.5, 826.5, 791.5, 880.5, 804.5, 919.5, 825.5, 989.5, 863.5, 1040.5
910, 148, 790.5, 744.5, 809.5, 829.5, 814.5, 884.5, 827.5, 922.5, 832.5, 993.5, 871.5, 1043.5
910, 148, 811.5, 749.5, 828.5, 834.5, 837.5, 888.5, 849.5, 927.5, 836.5, 995.5, 873.5, 1048.5
910, 148, 836.5, 753.5, 853.5, 841.5, 862.5, 892.5, 871.5, 930.5, 846.5, 992.5, 876.5, 1049.5
910, 148, 863.5, 757.5, 878.5, 844.5, 885.5, 897.5, 894.5, 932.5, 858.5, 989.5, 875.5, 1051.5
910, 148, 888.5, 757.5, 907.5, 845.5, 913.5, 899.5, 917.5, 936.5, 873.5, 985.5, 875.5, 1051.5
910, 148, 915.5, 758.5, 933.5, 847.5, 938.5, 899.5, 941.5, 936.5, 898.5, 987.5, 874.5, 1047.5
910, 148, 943.5, 757.5, 964.5, 845.5, 965.5, 897.5, 967.5, 934.5, 923.5, 990.5, 880.5, 1035.5
910, 148, 971.5, 756.5, 992.5, 844.5, 991.5, 894.5, 990.5, 930.5, 946.5, 986.5, 905.5, 1032.5
910, 148, 995.5, 752.5, 1022.5, 842.5, 1021.5, 890.5, 1019.5, 925.5, 972.5, 982.5, 930.5, 1028.5
910, 148, 1023.5, 747.5, 1053.5, 833.5, 1051.5, 884.5, 1047.5, 918.5, 996.5, 972.5, 954.5, 1019.5
910, 148, 1049.5, 741.5, 1081.5, 825.5, 1077.5, 878.5, 1072.5, 911.5, 1021.5, 966.5, 977.5, 1012.5
910, 148, 1073.5, 735.5, 1106.5, 820.5, 1103.5, 872.5, 1095.5, 904.5, 1046.5, 963.5, 1001.5, 1004.5
910, 148, 1097.5, 730.5, 1125.5, 815.5, 1125.5, 865.5, 1118.5, 900.5, 1072.5, 959.5, 1029.5, 1002.5
910, 148, 1120.5, 720.5, 1148.5, 808.5, 1147.5, 861.5, 1141.5, 897.5, 1099.5, 954.5, 1057.5, 1002.5
910, 148, 1138.5, 714.5, 1167.5, 801.5, 1167.5, 852.5, 1162.5, 891.5, 1126.5, 953.5, 1086.5, 1003.5
910, 148, 1154.5, 709.5, 1184.5, 793.5, 1184.5, 843.5, 1185.5, 883.5, 1153.5, 948.5, 1118.5, 1004.5
910, 148, 1163.5, 700.5, 1200.5, 786.5, 1201.5, 837.5, 1203.5, 879.5, 1180.5, 946.5, 1154.5, 1005.5
910, 148, 1177.5, 695.5, 1213.5, 778.5, 1214.5, 831.5, 1220.5, 871.5, 1208.5, 943.5, 1193.5, 1006.5
910, 148, 1186.5, 694.5, 1221.5, 772.5, 1226.5, 828.5, 1236.5, 866.5, 1240.5, 940.5, 1235.5, 1000.5
910, 148, 1192.5, 688.5, 1230.5, 772.5, 1236.5, 825.5, 1248.5, 862.5, 1271.5, 931.5, 1280.5, 992.5
910, 148, 1197.5, 689.5, 1233.5, 771.5, 1243.5, 822.5, 1261.5, 857.5, 1300.5, 917.5, 1328.5, 970.5
910, 148, 1197.5, 686.5, 1237.5, 767.5, 1248.5, 820.5, 1272.5, 851.5, 1326.5, 898.5, 1372.5, 938.5
910, 148, 1196.5, 691.5, 1237.5, 767.5, 1254.5, 817.5, 1281.5, 847.5, 1346.5, 879.5, 1402.5, 899.5
910, 148, 1193.5, 692.5, 1239.5, 766.5, 1260.5, 815.5, 1291.5, 839.5, 1360.5, 856.5, 1420.5, 858.5
910, 148, 1186.5, 692.5, 1242.5, 764.5, 1268.5, 811.5, 1302.5, 830.5, 1372.5, 836.5, 1430.5, 824.5
910, 148, 1183.5, 693.5, 1241.5, 761.5, 1273.5, 802.5, 1307.5, 820.5, 1378.5, 814.5, 1434.5, 795.5
910, 148, 1181.5, 692.5, 1243.5, 757.5, 1278.5, 798.5, 1315.5, 810.5, 1384.5, 799.5, 1437.5, 773.5
910, 148, 1180.5, 693.5, 1248.5, 754.5, 1282.5, 789.5, 1319.5, 801.5, 1387.5, 786.5, 1439.5, 759.5
910, 148, 1179.5, 692.5, 1250.5, 748.5, 1286.5, 783.5, 1324.5, 793.5, 1390.5, 775.5, 1443.5, 746.5
910, 148, 1180.5, 691.5, 1249.5, 745.5, 1287.5, 779.5, 1327.5, 786.5, 1392.5, 769.5, 1444.5, 741.5
910, 148, 1181.5, 692.5, 1251.5, 740.5, 1291.5, 777.5, 1330.5, 783.5, 1395.5, 766.5, 1446.5, 739.5
910, 148, 1180.5, 692.5, 1252.5, 742.5, 1293.5, 776.5, 1331.5, 784.5, 1398.5, 765.5, 1447.5, 737.5
910, 148, 1182.5, 692.5, 1254.5, 742.5, 1293.5, 774.5, 1332.5, 785.5, 1399.5, 768.5, 1449.5, 739.5
910, 148, 1184.5, 686.5, 1255.5, 745.5, 1293.5, 778.5, 1332.5, 786.5, 1399.5, 773.5, 1452.5, 749.5
910, 148, 1185.5, 688.5, 1256.5, 743.5, 1291.5, 782.5, 1331.5, 792.5, 1400.5, 781.5, 1453.5, 762.5
910, 148, 1189.5, 688.5, 1258.5, 748.5, 1292.5, 787.5, 1329.5, 799.5, 1398.5, 795.5, 1454.5, 779.5
910, 148, 1193.5, 688.5, 1258.5, 752.5, 1289.5, 791.5, 1326.5, 805.5, 1395.5, 810.5, 1455.5, 802.5
910, 148, 1200.5, 686.5, 1256.5, 755.5, 1285.5, 796.5, 1323.5, 813.5, 1392.5, 827.5, 1451.5, 830.5
910, 148, 1204.5, 685.5, 1258.5, 755.5, 1284.5, 801.5, 1317.5, 823.5, 1385.5, 847.5, 1441.5, 864.5
910, 148, 1207.5, 683.5, 1258.5, 757.5, 1281.5, 803.5, 1314.5, 831.5, 1372.5, 869.5, 1423.5, 902.5
910, 148, 1211.5, 681.5, 1255.5, 759.5, 1278.5, 807.5, 1307.5, 837.5, 1353.5, 893.5, 1393.5, 939.5
910, 148, 1210.5, 680.5, 1256.5, 758.5, 1274.5, 809.5, 1303.5, 844.5, 1329.5, 911.5, 1349.5, 969.5
910, 148, 1209.5, 687.5, 1254.5, 761.5, 1273.5, 812.5, 1295.5, 849.5, 1297.5, 922.5, 1300.5, 983.5
910, 148, 1207.5, 684.5, 1252.5, 764.5, 1267.5, 812.5, 1284.5, 852.5, 1266.5, 926.5, 1248.5, 986.5
910, 148, 1204.5, 686.5, 1246.5, 765.5, 1258.5, 817.5, 1269.5, 858.5, 1235.5, 924.5, 1205.5, 977.5
910, 148, 1197.5, 690.5, 1242.5, 766.5, 1245.5, 817.5, 1250.5, 861.5, 1206.5, 921.5, 1165.5, 970.5
910, 148, 1188.5, 693.5, 1229.5, 770.5, 1231.5, 821.5, 1229.5, 864.5, 1178.5, 917.5, 1132.5, 962.5
910, 148, 1179.5, 697.5, 1217.5, 776.5, 1212.5, 825.5, 1208.5, 867.5, 1150.5, 915.5, 1104.5, 956.5
910, 148, 1168.5, 703.5, 1206.5, 783.5, 1194.5, 832.5, 1184.5, 872.5, 1122.5, 915.5, 1076.5, 957.5
910, 148, 1158.5, 707.5, 1191.5, 789.5, 1175.5, 837.5, 1161.5, 876.5, 1097.5, 918.5, 1050.5, 959.5
910, 148, 1143.5, 712.5, 1171.5, 799.5, 1153.5, 845.5, 1134.5, 880.5, 1073.5, 922.5, 1026.5, 968.5
910, 148, 1126.5, 718.5, 1151.5, 805.5, 1127.5, 850.5, 1108.5, 887.5, 1048.5, 930.5, 1008.5, 978.5
910, 148, 1109.5, 726.5, 1129.5, 812.5, 1105.5, 856.5, 1085.5, 891.5, 1027.5, 939.5, 990.5, 994.5
910, 148, 1089.5, 732.5, 1104.5, 818.5, 1078.5, 863.5, 1058.5, 899.5, 1005.5, 952.5, 977.5, 1011.5
910, 148, 1065.5, 740.5, 1078.5, 827.5, 1050.5, 870.5, 1033.5, 907.5, 986.5, 964.5, 969.5, 1025.5
910, 148, 1041.5, 744.5, 1051.5, 833.5, 1022.5, 877.5, 1008.5, 918.5, 967.5, 979.5, 970.5, 1040.5
910, 148, 1013.5, 747.5, 1016.5, 839.5, 995.5, 884.5, 984.5, 926.5, 950.5, 994.5, 973.5, 1047.5
910, 148, 982.5, 752.5, 981.5, 846.5, 963.5, 893.5, 959.5, 938.5, 933.5, 1007.5, 972.5, 1048.5
910, 148, 950.5, 757.5, 943.5, 850.5, 929.5, 900.5, 935.5, 942.5, 921.5, 1013.5, 969.5, 1046.5
910, 148, 915.5, 760.5, 904.5, 849.5, 894.5, 902.5, 902.5, 945.5, 912.5, 1016.5, 964.5, 1043.5
910, 148, 877.5, 757.5, 866.5, 848.5, 856.5, 901.5, 868.5, 943.5, 902.5, 1008.5, 954.5, 1038.5
910, 148, 839.5, 754.5, 828.5, 845.5, 820.5, 898.5, 836.5, 936.5, 884.5, 989.5, 932.5, 1028.5
910, 148, 800.5, 748.5, 792.5, 839.5, 786.5, 891.5, 808.5, 924.5, 860.5, 975.5, 907.5, 1011.5
910, 148, 766.5, 739.5, 758.5, 829.5, 755.5, 880.5, 779.5, 911.5, 828.5, 960.5, 881.5, 994.5
910, 148, 735.5, 729.5, 732.5, 821.5, 723.5, 872.5, 748.5, 900.5, 802.5, 948.5, 854.5, 985.5
910, 148, 709.5, 725.5, 701.5, 812.5, 693.5, 863.5, 718.5, 893.5, 775.5, 937.5, 825.5, 973.5
910, 148, 685.5, 714.5, 673.5, 802.5, 665.5, 854.5, 685.5, 886.5, 743.5, 929.5, 796.5, 964.5
910, 148, 663.5, 705.5, 646.5, 795.5, 638.5, 843.5, 658.5, 877.5, 714.5, 922.5, 768.5, 955.5
910, 148, 643.5, 697.5, 623.5, 788.5, 613.5, 835.5, 628.5, 870.5, 684.5, 917.5, 736.5, 954.5
910, 148, 627.5, 685.5, 602.5, 773.5, 588.5, 824.5, 600.5, 861.5, 651.5, 913.5, 700.5, 957.5
910, 148, 612.5, 679.5, 586.5, 765.5, 568.5, 816.5, 574.5, 853.5, 618.5, 914.5, 660.5, 961.5
910, 148, 599.5, 672.5, 568.5, 757.5, 548.5, 807.5, 549.5, 846.5, 583.5, 912.5, 614.5, 969.5
910, 148, 589.5, 667.5, 556.5, 753.5, 533.5, 799.5, 529.5, 839.5, 546.5, 912.5, 561.5, 973.5
910, 148, 582.5, 660.5, 545.5, 747.5, 521.5, 794.5, 510.5, 832.5, 504.5, 907.5, 503.5, 970.5
910, 148, 577.5, 652.5, 535.5, 744.5, 510.5, 788.5, 494.5, 829.5, 467.5, 896.5, 446.5, 957.5
910, 148, 576.5, 661.5, 532.5, 741.5, 503.5, 784.5, 478.5, 821.5, 431.5, 877.5, 393.5, 925.5
910, 148, 577.5, 662.5, 532.5, 740.5, 496.5, 779.5, 465.5, 811.5, 403.5, 852.5, 351.5, 883.5
910, 148, 578.5, 663.5, 527.5, 741.5, 488.5, 776.5, 454.5, 800.5, 386.5, 821.5, 325.5, 835.5
910, 148, 578.5, 663.5, 528.5, 739.5, 484.5, 768.5, 445.5, 786.5, 377.5, 789.5, 316.5, 789.5
910, 148, 578.5, 665.5, 527.5, 739.5, 481.5, 760.5, 441.5, 768.5, 370.5, 759.5, 314.5, 748.5
910, 148, 576.5, 662.5, 525.5, 736.5, 478.5, 751.5, 437.5, 755.5, 372.5, 732.5, 314.5, 715.5
910, 148, 573.5, 656.5, 524.5, 731.5, 475.5, 743.5, 437.5, 738.5, 370.5, 711.5, 317.5, 689.5
910, 148, 570.5, 652.5, 521.5, 727.5, 473.5, 734.5, 435.5, 724.5, 374.5, 692.5, 320.5, 666.5
910, 148, 568.5, 652.5, 519.5, 725.5, 471.5, 728.5, 436.5, 710.5, 377.5, 674.5, 326.5, 645.5
